original,translation
"Miikkul osobi, Ontuoi osobi kodin sroii.
","Мийккул отдельно жил, Онтон отдельно дом построил."
"Nu a Puavilihke k oli leski d’iäi ka hüö ühtes sid Miikkulanker kodiz elettih popolam viisseinäine kodi, d’agettih da siid elettihgi.
","Ну, а Пуавилихка как была вдовой, так осталась жить в одном доме вместе с Мийккулом, пятистенный дом разделили пополам и тут и жили."
"Siid d’o kačo hüö osobi da kai a siit, muga sih zavodittih d’o poigad naidih miehele mändih da.
","Потом все они тоже отдельно жили: сыновья женились, дочери замуж вышли."
"Nast’a se mäni miehele siid d’o kouz hüö d’agettiheze tütär omas küläz oligi se Mikkulan tütär, Hutun D’akum Mišan oli.
","Как только Настя вышла замуж – так они и разделились, дочь Настя в своей деревне была замужем за Мишей Хутун Дякун."
"Nu a muut kai siiten...
","Ну, а все другие потом..."
"Paša se tožo, mani miehele Loginah, Puavilihkan tütär, a Oša muga oli hätk.
","Паша, дочь Пуавилихки, замуж вышла в Логиново, а Оша долго не выходила замуж."
"Oi, Mašarveh mäni Paša a, neče mäni Oša Loginan F’odoran poigale miehele.
","Ой, в Машозеро вышла замуж Паша, а потом Оша вышла замуж в Логиново за сына Федора."
"Da siid muga kai siit eläškättihgi heile omat (taluod) da kai.
","Так все и начали жить самостоятельно, у всех свои дома были."
"Sit kačo d’o voinad da kai.
",А потом уже пошли войны.
"– Nu otamme nügü Märän pereh, miituine oli?
","– Ну, возьмем теперь семью Мяря, какая она была?"
"A Akiman edgo sanonu.
",А Акиман не спросил?
"– Nu davai Akiman, nu.
","– Ну, давай об Акиман."
"Märän sanot sigä?
","Да, ты о семье Мярян спросил?"
"Toižele riädül’e.
","Они там, в другом ряду."
"Akimou oli üksinäh, ainuoi poige oli, ej olnu vel’l’et ni kedä.
","Акимов жил один, он единственный сын был, братьев не было никого."
"Ühte prikol’enait se Makarovanker ol’d’ih kai hüö.
",Они одного рода были с Макаровыми.
"Akimov Vasil’ Akimič kirguttih.
",А еще звали Акимов Василий Акимыч.
"Hänell oli Pelduoižis nainn oli.
",У него жена была пелдожская.
"Nu, i oma pereh, muid ni ked ei olnu: sizärtte da ni kedä hänel’ ei olnu.
","Ну и больше никого у него не было: ни сестер, [ни братьев]."
"Lapset.
",Были дети.
"Nu vot oli enzimäine poige Šan’a oli, toine oli Peša, kolmais F’ed’a, tütär oli Maša da Pol’a.
","Первого сына звали Шаня, второго Пеша, третий был Федя, дочерей звали Маша и Поля."
"Šan’a hätken brihašči ei nainu.
","Шаня долго был холостяком, не женился."
"A Peša lähti afstriiskuoile voinale sii häi tožo sinnä tapettih vai hengiz liennou entiä.
","А Пеша пошел на австрийскую войну, его потом там и убили, или жив он, не знаю."
"Kunna zdals’a pl’enah vai kunna d’ oli.
","Сдался ли в плен, или куда попал, не знаю."
"Vie oli kird’ašte, kir’utti, a siit tägäpiä ei rubettu otvetimmah, siit, ej olnu, entiä kunna häi sinnä d’oudui.
","Еще были письма, писал, а отсюда не стали отвечать, потом не было писем, не знаю, где он там остался."
"A Maša oli miehel Kindahas, Tiitas, se tütar heiden, a toin oli omas küläs Pedrin Vasal.
","Маша была замужем в Киндасове в доме Титовых, а ее сестра Поля была замужем в своей деревне за Васей Педрин."
"Sih heiden i kai pereloimu lopiiheze.
",Тут и все их родичи.
"Nu siit kačo Fed’a se eläškänzi da voinissuai da kai da siit lähtedih voiniden aiga ičegi kuoli.
","Ну, а потом, видишь ли, Федя, во время войны умер."
"A Outti lähti lehmid viemäh, sinnä k enämbi müö ni nähnü emme.
","Оутти направили коров перегонять [в эвакуацию], и больше мы ее не видели."
"Kolhoznoluoid lehmi lehmid lähti kouz voine se rodiiheze, tožo sinnä kuoli emme nähnü ni vous’o, ned muštan kui eno hüvin.
","Когда война началась, колхозных коров пошла перегонять, тоже там умерла, не видели ее больше, помню очень хорошо."
"Siid heiden pereh.
",Тут и вся их семья.
"– Tämä nügü D’ükin pereh?
",– Возьмем теперь семью Дюккиевых.
"D’ükin oli, taluoiss oli...
",В доме Дюкки было...
"Vie minä starikangi sem muštan, Vas’akse kirguttih.
","Я еще старика у них помню, Васей звали."
"Oli nainnu Siidniemes Mitr’uois, moin oli pitke akke, tol’ko em mušta mikse kučuttih.
","Он женат был в Сигнаволоке в семье Митрюой, такая была рослая баба, жену только не помню, как ее звали."
"Nu a heil oli üks aino poige Mikko D’ükim Mikoks kirguttih, sil Nikifor Vasilič oli nu, Vas’an D’ükin Vas’an Mikk oli.
","У них был единственый сын Микко, Микко Дюккиев звали, Микко, Никифор Василич, сын Васи, ну, Микко Дюккиев."
"Nu muid ei n’ olnu heil enämbi ni, üksei oligi Mikko, se üks poigei oli, eig olnu enämbi sizärtte eigo ni vel’l’ed, ni kedä.
","Микко один и был сын, не было больше ни сестер, ни братьев, никого не было."
"Nu a siid d’o kačo se lähti Mikon vunukat sille Vаs’аlе lähtedäh poigad da tüttäret.
","Ну, а потом уже, видишь ли пошли у Васи внуки, сыновья да дочери Микко."
"Vas’al oli...
",У Васи было...
"Mikol oli poige Vas’a vahnin, siid oli toine Tima, kolmaiž oli Hedotte, nel’l’äiž oli Mat’a, se kuoli.
","у Микко был старший сын Вася, другого звали Тима, третий сын был Хедотте, четвертый Матя, он умер."
"Siid oli heil üks tütär, aino tütär Nast’a, muidni olnu ni kedä ei enämbi.
","Была у них еще дочь Настя, единственная дочь, никого больше не было."
"Ned ol’d’ih ńel’l’ poigad, viideiš tütär, aino, enämbi ni olnu ei.
","Четыре сына было да дочь, единственная, пятая, больше и не было."
"Vot siid hüö elettih da ol’d’ih.
",Вот тут они жили да были.
"Nu a siid d’o kačo ku kazvaškattih da oldih ka brihuoile pidäu naida.
","Ну, а потом уже, видишь ли, когда они выросли, парням нужно было жениться."
"Vas’a nai, poige se vahnin, Turus Barduoi niemes, otti Nast’an.
","Старший сын Вася женился в семье Туру в Бородиннаволоке, взял Настю."
"A Tima ei nainu.
",А Тима не женился.
"Da siid vie oli...
",Да потом еще было...
"Nu siit hüö...
","Ну, потом они..."
"Nast’a neidišti, ei ni miehele männü, mugai ongi n’eižakke, nüg on hengiz.
","Настя не вышла замуж, так и осталась старой девой, она и теперь еще жива."
"A Tima tapettih voinile.
",А Тиму убили на войне.
"Hedotte tožo otettih.
",Хедотте тоже взяли на войну.
"Siit se Nast’a kačuoi sidä, Žen’at da kazvatti.
",Настя нянчила да растила Женю.
"A nügü oldah-eletäh lidnas.
",А теперь они живут в городе.
"Žen’a d’ on naižis, Nast’a se vahne neidine, nüg on staruuha, da muga ühtes kodis siid eletäh.
","Женя уже женат, а Настя – старая дева, теперь уже старуха, в одном доме живут."
"A Fed’a tožo heiden lähti, en tiä kunna.
","А Федя их ушел, не знаю куда."
"Enzimäi nai omas kuläz otti Turu-babin Fen’an.
","Сначала он женился, в своей деревне взял Феню Туру-бабы."
"Siid hüö senker erottih, Fen’a se lähti hänez iäre, a iče lähti voinile.
","Потом они разошлись, Феня ушла от него, а Федя ушел на войну."
"Siit sigä op’ät’ venalaižen miiččen liennöu akan tuonu.
",Потом оттуда какую-то русскую жену привел.
"Sih heiden i kai pereloimu loppiheze.
",Тут и все их семейство.
"– Nu otamme nügu Makarovan perehen.
","– Ну, возьмем теперь семью Макарова."
"Makarovan perehez oli...
",В семье Макарова было...
"Ei tobd’e pereh olnu.
",Небольшая семья была.
"Starikke oli (muštam minä eno hüvin) ainos burlakuoičči Puudogas, Ol’ešakse kučuttih.
","Старик (помню его очень хорошо) всегда бурлачил в Пудоже, Олёшей звали его."
"Siit ku müö nenga rubedamme häi kolhozuoid da kai kävelemmäh, sid meile sanou sanou kaikket sanou, müö kundelemme.
","Когда мы работали в колхозе, то он нам все время рассказывал, всего, всего наговорит, а мы слушаем."
"Nu heil oli vai ku tütärtte kaks kaks poigad oli.
",У них было только две дочери и два сына.
"Oli häi otettu, Maksimounaks kirguttih, Maksimouna Ouduoikse, Ouduoi Maksimouna.
","Жену Максимовной звали, Оудуой, Оудуой Максимовна."
"En tiä, kuz oli otettu se häi, neče se kui se Ol’ešan akke Makarovan entiä kus, heil oli poige Iivan, toine oli D’oška, tütär oli F’en’a i se toine tütär oli Martte.
","Не знаю, откуда была взята жена Олёши Макарова, а сына одного звали Иван, второго Дёшка, дочь была Феня, вторая дачь Мартта."
"Nel’l’äiš heil lapsi, Martaks kirguttih li Mašaks libo miks tahto.
","Она четвертым ребенком у них была, Мартой звали или Машей или как, не помню."
"Iivanad voinile tapettih, a Fen’a mäni Riiselgäh miehele, Osipan taluois oli.
","Ивана на войне убили, а Феня вышла в Ригсельгу замуж, в доме Осипан была замужем."
"A Maša neidišti, neidišti, siid häi mäni lidnah miehele leskele tožo.
","Маша долго была в девках, а потом вышла замуж в городе за вдовца."
"A D’oška siid üksin kač.
",А Дёшка один жил.
"Da muga sih kodi se d’iäi.
",Дом их остался [пустовать].
"Nu da siid ned d’eńgad otti se Maša, nuorin tütär, a muu.
","Деньги взяла младшая дочь Маша, а другая..."
"Kai pereloimu heiden sih i lopiiheze, enämbi ni ej olnuni sluuhu, ni duuhu, enämbäd ni kedäni midä.
","Тут и вся их семья, больше никого не было."
"– Nügü tulou D’eremejevän.
",– Теперь очередь Еремеева.
"D’ermolajovan!
",Ермолаева!
"– D’ermolaajovan.
",– Ермолаева.
"D’ermolajovakse.
",Ермолаевыми звали.
"Se D’eremejeväd on toižet, a sinä pane D’ermolaajovakse.
","Еремеевы – это другие, а ты запиши Ермолаевыми."
"– Nu D’ermolaajovakse.
",– Ермолаевыми.
"D’ermolajovaz oli, tožo muštan, starikk oli moine rättü starikaine i staruuha pieni oli, ei tobd’e.
","У Ермолаевых, тоже помню, хозяин был такой дряхлый старичок, и старуха маленькая была, небольшая."
"Starikk oli nainu, D’ermolajovan Vas’akse kirguttih, Rodiz oli nainu,  Grigorjounaks kirguttih staruuhat.
","Старика Васей Ермолаевым звали, в семье Родин был женат, сестра Гриши Родин была его женой, Григорьевной звали старуху."
"Oli sinnä ku tüötäh omas küläz midä tahto tuldah ka mami ainoz nevvuoi: tämä on nenga, tämä nenga, sano nenga, diädöks libo, ižän nimel sano.
","Каждый раз, когда меня посылали в деревню за чем-нибудь, то мама всегда советовала: делай так да делай так."
"Nevvov häi: ”Neŋga što, Grigorjoun, da siit Vas’a-diädö libo midä häi, neččiz oli Griišan Rodin”.
","Вот и к ним как пошлют, мама всегда советовала мне: «Зови его дядей Васей либо по отчеству зови, Григорьевной да дядей Васей зови»."
"Heill oli tožo last ei äijät, heil’ oli laste kaks, poigad oli da kaks tütärtte.
","У них детей немного было, два сына да две дочери."
"Vahnimal poigal oli Fed’a, toin oli Semuoi, tütär oli Maša, kolmaiž oli Oša.
","Старшего сына звали Федя, второй был Семуой, дочь звали Маша, младшую Оша."
"Tožo pahaz elaigaz elettih, ainoz burlakuoittih.
","Они бедно жили, все время в прислугах [находились]."
"Maša se ainos Priäžäs käskülüöičči: Zaijecoviz, da Nazareiz, da Kikiz, da kai.
","Маша все время в Пряже в работницах была: у Зайцевых, у Назарьева, у Кикки и других."
"Oša tožo mua ilmad müoti käveli, lapsid kačuoi.
","Оша тоже по миру ходила, детей няньчила."
"Nu a siid d’o brihačud ned rodittih ka pilittih ainoz laudat pilittih Semuoi dai Fed’a, ühtez burlakuoitah.
","Ну, а потом уже мальчики Семуой и Федя родились, когда они выросли, то все время доски пилили, вместе бурлачили."
"A siid d’o, kačo, se Fed’a nai, Kodžuriz nai, otti D’eus’ounän, Dašakse kirguttih.
","После, видишь ли, Федя женился, в Котчури взял Евсеевну в жены, Дашей звали."
"Nu siiten hüö ku Kindahah burlakuoittih kävüttih Kindahah pilofkah.
","Они в Киндасове бурлачили, доски пилили."
"Siid i Semuoi sigä nai, otti Toruoin Iivanan tüttären, Maluoin.
","Семуой тоже там женился, взял в жены Малуой – дочь Ивана Торуойн."
"Vot tul’d’ih d’o Pelduoižiz elettih da kai.
",После они вернулись и в Пелдоже жили.
"A siit, kačo, rodittiheze ned voinad da kävelüksed.
",А потом войны да походы начались.
"Da krasnopartizanad da kai sii hüö lähtedih part’einuoikse da sinnä burlakuoiččemah da kai da sii muga siid ol’d’ih.
",Они стали партийными да красными партизанами и уехали из деревни.
"Siit Fed’a se...
",Потом Федя...
"D’esvit’el’ńuoin služban služii (minä muštan eno hüvim) moine farsovuoi briha tuli, da kai, da forsii,da kai.
","Действительную службу он отслужил (я помню очень хорошо), таким форсистым парнем вернулся [из армии]."
"A siid nai da lähti voinile, en,tiä kunna sinnä häi i kuoli.
","А потом он женился и ушел на войну, не знаю куда пропал."
"Ej olnu...
",Не было [никаких известий]...
"Akke se d’iäi hänen se Ivaanouna tožo eli vähäižen.
","Его жена Ивановна осталась, тоже прожила немного."
"Da vie hänel tütär d’iäi, An’a, Kindahaz ainoz buabolloh eli sigä, nu siid buabolloh eli.
","Еще у него дочь Аня осталась, в Киндасове все время у бабушки жила."
"A toižel Man’a se d’iäi.
",А у другого брата Маня осталась.
"Učii se Fed’a, učii, lорii nečen t’ehnikuman lidnas, da nügü ruadau täs Petrouskuoil narsudas, se Man’a.
","Учил ее Федя, закончила она техникум в городе, теперь работает в Петрозаводске в нарсуде."
"A muamah tožo kuoli voinan aiga.
",А мать тоже умерла во время войны.
"Vot heiden sit pereh kai sih lopiiheze.
",Вот тут и вся их семья.
"– Märän pereh nügü tulou.
",Перейдем к семье Мярян.
"Märäm pereh siit tuli hüö oldih..
",Семья Мярян была...
"Oli heid oli, kačo, Hutun D’oškad, D’oškad da D’oška da D’akku da Iivan da D’akut ol’d’ih, häi ühte pereloimud ol’d’ih.
","Семьи Дёшки Хутун, Дякку Хутун и Ивана Хутун были выходцы из одного рода."
"Se Märäkse kirguttih.
",[Всех] их звали Мярян.
"En tiä mikse heid Märäkse kirguttih, D’oškan se pereloimu, nu, Märäks kirguttih.
","Не знаю, почему их так называли – Мярян, весь род."
"Märä oli nainu se Huabanovas.
",Дёшка Мярян был женат в Хуабанове.
"Kačo, tožo laste rodiihez, art’t’eli oli: Miikkul, siid oli Nastuoi, siid oli Anni, siid oli Mari.
","Куча детей у них родилась: Мийккул, затем Настуой, затем Анни и Мари были."
"Kai lähtedih Piit’erih d’o, sigä hüö elettih sigä.
","Всех их родители отправили в Питер, там и жили."
"Kačo, ende keuhil lapsit kerättih Piit’erih, müödih siid heil d’engad andetah.
","Видишь ли, раньше бедные родители часто «продавали» своих детей в прислуги к богачам в Питер."
"Siid izvoššikat kerättih, siid hüö lähtedih Piit’erih: Mari lähti, Anni lähti, a Nastuoi mäni miehele, а Miikkui muga siid burlakuoičči da kai ka tožo ej olnu naižis, kuoli.
","Так отправили в Питер и детей Мярян: Анни, Мари и Hacтyой, Мийккул бурлачил, он не был женат, рано умер."
"Nastuoi mäni miehele Sürd’äh, Iudan Bokule, se vahnin tütär.
","А старшая дочь Настуой, когда подросла, вышла замуж в Сюрдю за Бокку Иудина..."
"A iče staruuha sih d’iäi kačo poige se kuoli, da tüttäred lähtedih L’eningradah.
","Сама старуха тут осталась одна, сын умер, дочери уехали в Питер."
"Siid i minä sil’ i muštan, häi meile kävüi ainos.
","Я ее хорошо запомнила, потому что она к нам ходила всегда."
"Tulou, nu...
","Придет, ну..."
"Tüötäh minud mäne, kuču d’o, min olin d’o miehel siit: ”Mäne, kuču, Mihaalounat kartidammah”.
","Пошлют меня, я уже была замужем тогда: «Иди, позови Михайловну чесать шерсть»."
"Siit tulou, siit pagižou pagižou, kaikket sigä šuuttiu moin oli šuutkakaz akke, šmötkü akuoid oli.
","Она придет, наговорит всего, шутит, такая была шутливая старушка."
"Da oldah da kai, - sanou, -Pelduoižiz naidah, sanou, da oldah omas küläz otetah ka počinheinät pordahiden tüveh, min olen, sanou, kačo hel’enheinü tuodu, sanou, olen loitton, Huabanovas”.
","Все, – говорит, – женятся в своей деревне, как траву-мокрицу у крыльца берут, я же как трава-щавель привезена издалека, из Хуабанова»."
"”Heibonheine olen”, - sanou.
","«Трава-щавель я», – говорит."
"Vot la miittuman hebonheinän tuoi.
","Вот, мол, какую «траву-щавель» привез."
"Oli muguoine šmötkü akuoid ei hüvä, forsovuoi.
","Она была болтливая, форсистая."
"Nu vot sih heiden se pereloimu kai i lopiiheze.
","Ну, вот тут все их семейство и кончается."
"Onuoin Fed’al еj olnu muid, ni ked ei olnu ühte, üks oli häi  ainuoi.
","У Феди Онуйон никого не было, он один был."
"Navern häi oli Akimovan rodut, Mačin Akimaz da Mačin Onuoit, vot, naverno häi oli sidä rodut, kirguttih Onuoin Fed’a.
","Наверно, он был из рода Акимовых, Аким Мачин да Онуой Мачин, наверно, он был этого рода, называли Федя Онуойн."
"Ej olnu, ni kedä ielnu, ni nenid ielnu sizärid, ni vel’l’id, ni kedä ielnu, üks se oli.
","Не было ни сестер, ни братьев, никого не было, один жил."
"Outikse kučuttih, Ivanouna hänell akke, e ntiä kus häi sigä sen löudi.
","Оутти Ивановна звали жену, не знаю, где он ее нашел."
"Ükse kodi oli moine, hüvä oli viisseinäine.
","У них хороший дом был, пятистенный."
"Eigo ruadoh kävünü.
",На заработки он не ходил.
"Lehmät pidi da heinäd da verkkot kuduoi.
","Коров держал да сено заготовлял, да сети вязал."
"Da lapsed rodittiheze ka, kaks tütärtt oli: Nastuoi da Nad’a.
",Две дочери было – Настуой да Надя.
"Vähäižel ajau lidnah d’iänvedoh da vai omat pihat pühkii.
","Ненадолго съездит в город на вывозку льда, а потом подметает только свой двор."
"Ainos kiitettih, sanou: ”Onuoin Fed’an pihal ku lidnam piiričče”.
","Всегда хвалили его двор, говорили: «На дворе Феди Онуойн словно как на площади города»."
"Siit pühkiv metlal k oli d’oga siä sii oli azetettu moižed maštat sigä, žeščid azettau, ribud azettav.
","Подметал метлой так, что каждое место было чисто, потом наладил по дороге такие вехи."
"Moin oli int’eresnuoi mužikke: nu eigo häi viinat d’uonu, da ni eigo kurinu, a vähäižel viinad müöi.
","Такой он был интересный мужик: не пил вина, не курил, немного торговал вином."
"Siid mužikuoil häi sit halturiu kuččuu da d’engat.
",Мужиков зазовет да деньги берет.
"Vot siiten i elettih.
",Вот так и жили.
"Nu a siit tütär oli hänel, se Nastuoi (d’o minä sanuoinhäi) Fed’an Ol’ešale mäni miehele.
","Дочь была у него Настуой (я ведь уже сказала), за Олёшу Федян вышла замуж."
"Onuoin se Fed’a se kuoli, Ivaanouna se Nad’a tožo mäni miehele.
","После Федя Онуойн умер, а Ивановна вышла замуж за Мийккула Федорова."
"Oldih služaščuoit, smotr’akat.
","Он был служащий, работал смотряком."
"Nu Belajeuskuoi oli vedo Pelduoižis.
","Видишь ли, беляевские лесозаготовки были в Пелдоже."
"Siid mäni Fedorov Miitričale, häi oli rodom Arhangel’skaspiäi, sil’l’e mäni miehele, smotrakale.
","Федоров был родом из Архангельской области, за него и вышла замуж."
"Da vähäižen pühäkeskes mäni, vähäižen oli dai kevädel en tiä kui zabolel da kuoli.
","После великого поста немножко жила и весной, не знаю почему, заболела и умерла."
"Nu a Ivaanouna siid vie oli muga vähäine dai siit, kačo, Nastuoi kuoli.
",А еще раньше умерла Настуой.
"Entiä mi heil rodugo moine oli, midä keskein igät kuolttih kai.
","Не знаю, что у них, род ли такой был, что посередине века умирали все."
"– Nügü tulou Bohatterin Мiikkulan taluoi, kedä sigä oli?
","– Следующий дом Мийккула Богаттерин, кто там жил?"
"A Hutun D’akun?
",А дом Дякку Хутун?
"Ende Bohatterit häi loppiheze.
",Ведь их дом раньше дома Богаттерин стоял.
"– Nu Hutun Dakun, da?
","– Ну, Дякку Хутун, да?"
"Da.
",Да.
"– Nu davai Hutun D’akun sit.
","– Ладно, давай тогда о Дякку Хутун."
"D’ermolaajovan Fed’an tožo siiten d’älgele Ontuoin taluoit.
",Дом Феди Ермолаева тоже тут был после дома Онтуоя.
"Bohatterim Miikkulan taluoiz ielnu muidni kedä, heid oli kaks vel’l’este: Miikkul d Ol’eša.
",В доме Мийккула Богаттерин было два брата: Мийккул да Олеша.
"Heit ku mami ainoz meidem mušteli.
",Мама все время наша вспоминала их.
"Siid burlakuoittih lidnas.
",Они бурлачили в городе.
"Ükse oli sigä peekarinnu, Ol’eksei Vasilič.
","Один был там пекарем, Олексей Василич."
"Nu a toine Miikkul tožo sigä da siid Мiikkul en tiä midä sigä ruadoi.
","Ну, а второй, Мийккул тоже там был, не знаю, что он делал."
"Šurka oli hebol nimi.
",Шурка была у лошади кличка.
"Siid vie hüö vedeh pani sen neččinä Šurkan Lanzin niemeh.
","Они утопили ее [в полынье], Шурку утопили около Ланзиннаволока."
"Lähtöu heinäh sinnä Viningäle da kai en tiä kui pani, siid Matr’ounat sidä čakkadau, čakkadau midä sinä ed kaččonu.
","Он поехал за сеном на Винингу, не знаю, как утопил, потом Матрену ругает, ругает, что та не углядела."
"Matr’ouna lidnaz on tulnu ka mis tiedät...
","А Матрена пришла из города, так откуда она знает..."
"siid vai kotte d’algaz da tiedäu lehmid ajau.
",опорки напялит на ноги да только ухаживает за скотом.
"Nu a vähäižen siid hüö kučuttih da ruattihgi iče rahnottih.
",Они понемногу нанимали работников со стороны на помощь да сами работали.
"A muud ni midä eig olnu heil laste eigo kedä, sii kahtei, a siit kuol’t’t’ih mollotiin.
","А детей у них никого не было, вдвоем жили, а потом умерли оба."
"– Oligo Matr’ouna ven’alaine vai?
",– Была ли Матрена русская или кто?
"Ven’alain oli häi nastojaššuoi, Petrouskuoil oli, ven’alain oli.
","Истинно русская она была, из Петрозаводска, русская была."
"– Kuibo häi povadiihes sid elgendämmäh?
",Как она научилась понимать по-людиковски?
"El’ät ka pagižet.
",Поживешь – научишься.
"Nu d’älgelе d’o pagiži l’üudikse, pagiži, pagiži.
","Она хорошо научилась говорить по-нашему, по-людиковски, все понимала."
"– Nu otamme nügü Arhipan taluoin, kedä sigä oli Arhiipovan taluois?
","– Ну, возьмем теперь дом Архиповых, кто жил в их доме?"
"Arhipovaz oli...
",У Архиповых было...
"Kač, häi oli Gordin D’akun rodut, sigä d’agett oli.
","Он был из рода Дякку Гордин, но когда-то разделился."
"Nu, Arhipal ej olnu muid ni kedä, vai oli ku tütär da poige, tožo pieni pereh.
","У Архипа не было никого других, были только дочь да сын, тоже маленькая семья была."
"Nu a Vas’a oli nainnu tuas, pogostal Šušis, Maša, Šušim Maša.
","А Вася был женат здесь, в погосте, в Шушши, жену звали Маша, Маша Шушин."
"Nu a siid, kačo, sill oli vie Arhi, neče, Arhipan se tütär Arhipp oli, St’opin Ol’uoi oli otettu.
","Ну, а потом еще дочь у Архипа была, Олюой."
"Hänel oli tütär St’opiz oli miehel D’ešal, Arhipouna nu da Kikis se Oša.
","Архиповна была замужем за Дешей Стёпин, Оша [была замужем] в Кикки."
"Muid ni kedä oln ei, kaks tütärtte da poige.
","Больше никого [детей у Архипа] не было, две дочери и сын."
"Siit poige sil Vas’ale rodiiheze poige Iivan (kačo, se Šušin Van’an prikol’en’ait), tütär rodiiheze An’n’ oli, toine oli Nataša, enämbi op’äd’ ni kedä olnu ei.
","Потом у Васи появился сын Иван (это в роду Вани Шушин) и дочь Анни родилась, другая была Наташа."
"Nataša mäni miehele Simaništoh miehele, Ivanovih va en tiä ken, a Anni kuoli neidiššü i kuoligi.
","Наташа вышла замуж в Симаништо в семью Ивановых или не знаю куда, а Анни умерла девушкой."
"Iivan tožo kuoli, nai Kuz’minam Miikkulan tütär oli i tožo kuol’t’t’ih.
","Иван тоже женился, женой была дочь Мийккула Кузьмина, и потом тоже умер."
"– Nu otamme n’ügü Ontuoin taluoin, kedä sigä eli?
","– Теперь возьмем семью Онтуоя, из кого она состояла?"
"Ontuoin taluoiz ei elänü ni kedä, kahtei, Ontom Mitrič da Dimd’anouna.
","В их доме жили Онтуой Митрич да Демьяновна, двоем жили, больше не было никого."
"Hüö häi, kačo, Miša on Pešam Mišan d’agettiheze.
","Они ведь, видишь ли, Миша Пешан с ним разделился."
"Ka häi (Ontuoi) oli osobi kodid, osobi kai stroii i kahtei eli, igän kaiken.
","Онтуой жил отдельно, все сам построил и вдвоем жили весь век."
"Dimd’anouna kuoli akuacei.
",Демьяновна умерла в эвакуации.
"A iče vie siid eli da vie pl’asnat vodii da siid vie häi käveli.
","А сам он тут жил, да еще плясал [на вечеринках], да еще гулял."
"Sit tuldah brihad, niäritel’t’t’ih häntte, kirgutah:  ”Ontom Mitrič!
","Парни заходят к нему, дразнят, или крикнут с улицы: «Онтон Митрич!"
"Veečor rodih!”
",Вечеринка будет!»
"–   ”Pidäu lähtäi”.
",–   «Надо пойти».
"St’opin Nan’ad ainoz mieles pidi.
",Наню Степин полюбил.
"Selginöu, astuu sinnä veečorah.
","Оденется [по-праздничному], идет туда на вечеринку."
"Siid vai pl’äšitetäh da pläššiu: ” Minul, sanou, on d’engad äi.
","Его то и дело заставляют плясать, а он пляшет и [хвастается]: «У меня много денег."
"Dimd’anouna ku kuoli, d’en’gad on äi”.
","Демьяновна умерла, но у меня много денег»."
"Da d’ehorouskuoi riste hänel oli sigä voinan d’älgit, en tiä miituine riste hänel  oli sigä, sen ründähile panou, selginöu iče on, vuotte navernoo, kuuskümen enämbi.
","Георгиевский крест у него был после войны (не знаю, какой крест у него был), на грудь нацепит его, оденется, а самому, наверно, лет шестьдесят или больше."
"Siid dotovo sigä brihad ned da neičükät tasuitah bes’odas.
","До того парни да девочки разыгрывают его на вечеринке, что упадет."
"Nouzou ükskai, vie pläššiu: ”Minä olen hüvä, pidäu leski suada, sanou, akakse, sanou”.
","Все равно поднимется, еще пляшет: «Я [крепкий], нужно хорошую вдову найти в жены»."
"Siit kuoli d’älgele, kuoli sanottih neččih purasta...
","Потом умер, говорят, в этом..."
"Nečis randas sit Fed’an Timuoin randal pidi ainoz merežiit Kodiluodol.
","На берегу Феди Тимуйон он держал все время мережи, на Коди-луде."
"A siid d’älgele vahnavui, kačo, da d’o vuotte kaheksakümen vai mi rodiiheze, ka kuoli sih omah kodih.
","А потом постарел, уже лет восемьдесят или сколько ему исполнилось, и умер в своем доме."
"Kai siid häi, Ignäša, vedi sen kodin pogostale stroii.
",Игнаша вывез этот дом в погост.
"Heiden poigale anduoi kai, a muile ni..
","Их сыну оставил все, а другим ни..."
"Kač, oli vie siid hänel oli kuldat.
",Было еще у него золото.
"Muštel’t’t’ih kuldad oli äi, da kai ka ni kell.
","Вспоминали, что золота да всего было много."
"Opittih eččidä ka ni kell, en tiä kunna häi net kuldat pani.
","Пробовали искать, но никому [не досталось], не знаю, куда он это золото спрятал."
"Sanottih buito oli ku peldo sigä en tiä, kus pučiz da kai, ni Dimd’anounale ei puututtu, da ni kunna hänel net kuldat mändih.
","Говорили, что будто было поле, не знаю, где-то там в бочке спрятал, даже Демьяновне [это золото] не досталось, так у него золото и пропало."
"Dimd’anouna kuoli akuaciih.
",Демьяновна умерла в эвакуации.
"Nas’t’a se vie Gutajou Nast’a ainos proidii, eigo puututa, eigo puututa mille ka en tiä kunna puututtih.
","Настя, Гутаева Настя все время искала, не попадется ли [золото], не попадется ли ей, да не знаю, кому досталось."
"Ignuoilego puututtih vai kunna kuldat puututtih.
","Игнуою ли досталось, или кому досталось золото."
"A Ignuoile d’iätti pl’emännikale kai kodid dai mi oli lomud mi midä - kai d’iätti.
","А племяннику Игнуою оставил все, хозяйство и что было имущества – все оставил ему."
"– Ongo Ignuoi eloz vie?
",– Жив ли Игнуой еще?
"Ei, Ignuoi kuoli.
","Нет, умер."
"Kuoli, kuoli Ignuoi.
","Умер Игнуой, умер."
"Häihäi oli pogostal precedaat’el’annu.
",Он ведь был в погосте председателем [сельсовета].
"– Kembo se Ontuoin Miitrii, kui peitteli kuldat?
","– Кто это был Онтуой Мийтрийн, который прятал золото?"
